#B,LC,LD,Bhead,LDhead,Bmid,LDmid,Btail,LDtail,all,active,mutual,oneside,maxscore,minscore,soceraverage,,,,,,,,,,,,,,,,,,,,
0.714285714,0.714285714,0,0.714285714,0,0.714285714,0,0.714285714,0,0,0,0,0,54,42,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.285714286,0.571428571,0.857142857,0.285714286,0.857142857,0.285714286,0.857142857,0.285714286,0.857142857,0,0,0,0,2028,1226,1586.3,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857
0,0.857142857,0.857142857,0,0.857142857,0,0.857142857,0,0.857142857,0,0,0,0,0,0,0,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857
0.571428571,0.285714286,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0,0,0,0,466,154,305.85,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286
0,0.285714286,0.285714286,0,0.285714286,0,0.285714286,0,0.285714286,0,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286
0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0,0,0,0,1717,695,1235.5,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
0,0.571428571,0.571428571,0,0.571428571,0,0.571428571,0,0.571428571,0,0,0,0,0,0,0,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
0.857142857,0.571428571,0,0.857142857,0,0.857142857,0,0.857142857,0,0,0,0,0,60,52,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.857142857,0.571428571,0,0.857142857,0,0.857142857,0,0.857142857,0,0,0,0,0,61,53,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.857142857,0,0,0.857142857,0,0.857142857,0,0.857142857,0,0,0,0,0,59,55,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.857142857,0.571428571,0.285714286,0.857142857,0.285714286,0.857142857,0.285714286,0.857142857,0.285714286,0,0,0,0,517,149,346,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286
0.285714286,0.857142857,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0,0,0,0,388,47,218.25,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286
0.571428571,0.571428571,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0,0,0,0,730,215,414.35,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286
0.571428571,0.571428571,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0,0,0,0,565,79,372.55,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286
0,0.285714286,0.571428571,0,0.571428571,0,0.571428571,0,0.571428571,0,0,0,0,0,0,0,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
0.857142857,0.285714286,0,0.857142857,0,0.857142857,0,0.857142857,0,0,0,0,0,58,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.857142857,0.285714286,0.571428571,0.857142857,0.571428571,0.857142857,0.571428571,0.857142857,0.571428571,0,0,0,0,1595,639,1252.4,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
0.285714286,0.857142857,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0,0,0,0,374,5,201.85,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286
0.857142857,0.571428571,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0,0,0,0,3427,1990,2603.7,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857
0.857142857,0.571428571,0.571428571,0.857142857,0.571428571,0.857142857,0.571428571,0.857142857,0.571428571,0,0,0,0,2049,1026,1486.35,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
0.571428571,0.857142857,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0,0,0,0,595,324,455.15,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286
0.571428571,0.857142857,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0.571428571,0.285714286,0,0,0,0,613,207,396.65,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286
