#B,LC,LD,Bhead,LDhead,Bmid,LDmid,Btail,LDtail,all,active,mutual,oneside,maxscore,minscore,soceraverage
0.5238571428571417,0.5079999999999998,0.49985714285714244,1.0,0.7142857142857142,0.7142857142857142,0.2857142857142857,0.7142857142857142,1.0,0.0,0.0,0.0,0.0,942.7898727179632,-1287.1106424156505,-4.719917901614362,0.7142857142857142,0.14285714285714285,0.8571428571428571,0.7142857142857142,0.5714285714285714,0.7142857142857142,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.0,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.2857142857142857,1.0,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.0,0.7142857142857142,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.0,0.0,0.7142857142857142,1.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857142,0.14285714285714285,0.5714285714285714,0.42857142857142855,1.0,0.7142857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.5714285714285714,0.14285714285714285,1.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857142,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.2857142857142857,1.0,1.0,0.0,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.8571428571428571,1.0,0.7142857142857142,0.42857142857142855,0.5714285714285714,0.0,1.0,0.8571428571428571,0.0,0.7142857142857142,0.14285714285714285,0.7142857142857142,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.7142857142857142,0.5714285714285714,0.0,0.7142857142857142,0.14285714285714285,0.8571428571428571,0.0,0.2857142857142857,1.0,0.8571428571428571,0.5714285714285714,1.0,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.0,0.0,0.8571428571428571,0.0,1.0,1.0,0.7142857142857142,0.5714285714285714,0.14285714285714285,0.7142857142857142,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.0,0.8571428571428571,1.0,1.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857142,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.7142857142857142,0.0,0.0,0.42857142857142855,0.7142857142857142,0.5714285714285714,1.0,0.2857142857142857,0.7142857142857142,0.5714285714285714,0.7142857142857142,0.42857142857142855,0.8571428571428571,1.0,0.8571428571428571,1.0,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,1.0,0.2857142857142857,0.5714285714285714,0.0,1.0,0.7142857142857142,0.0,0.42857142857142855,0.42857142857142855,0.7142857142857142,0.8571428571428571,0.8571428571428571,0.0,0.0,0.8571428571428571,0.5714285714285714,1.0,1.0,1.0,0.2857142857142857,0.7142857142857142,0.7142857142857142,0.42857142857142855,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857142,0.8571428571428571,0.14285714285714285,1.0,0.2857142857142857,0.5714285714285714,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7142857142857142,0.2857142857142857,0.7142857142857142,0.2857142857142857,0.42857142857142855,0.7142857142857142,0.0,0.7142857142857142,0.7142857142857142,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,0.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.7142857142857142,0.14285714285714285,0.7142857142857142,0.8571428571428571,0.5714285714285714,1.0,0.42857142857142855,0.7142857142857142,0.14285714285714285,0.7142857142857142,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.7142857142857142,1.0,0.2857142857142857,1.0,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,0.0,0.14285714285714285,0.7142857142857142,0.0,0.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.7142857142857142,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.7142857142857142,0.8571428571428571,0.0,0.0,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.5714285714285714,1.0,0.2857142857142857,0.7142857142857142,0.7142857142857142,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.7142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.7142857142857142,0.42857142857142855,0.2857142857142857,0.42857142857142855,1.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,1.0,0.0,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.0,0.42857142857142855,0.2857142857142857,0.0,0.8571428571428571,0.42857142857142855,1.0,0.42857142857142855,0.7142857142857142,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.8571428571428571,0.5714285714285714,1.0,0.0,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.0,1.0,0.42857142857142855,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,1.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,1.0,0.42857142857142855,0.7142857142857142,0.42857142857142855,1.0,0.5714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857142,0.5714285714285714,0.7142857142857142,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.5714285714285714,1.0,0.7142857142857142,0.14285714285714285,1.0,0.7142857142857142,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857142,0.7142857142857142,0.5714285714285714,0.7142857142857142,0.0,0.5714285714285714,0.8571428571428571,0.7142857142857142,0.8571428571428571,0.7142857142857142,0.0,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.0,0.7142857142857142,0.2857142857142857,0.42857142857142855,0.8571428571428571,1.0,0.7142857142857142,0.2857142857142857,1.0,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.0,0.8571428571428571,0.14285714285714285,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,1.0,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.7142857142857142,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857142,0.5714285714285714,1.0,0.42857142857142855,0.14285714285714285,0.7142857142857142,0.2857142857142857,0.14285714285714285,0.7142857142857142,0.0,0.7142857142857142,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,1.0,1.0,0.7142857142857142,0.7142857142857142,0.42857142857142855,0.7142857142857142,0.42857142857142855,0.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.0,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.14285714285714285,1.0,0.7142857142857142,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.0,0.2857142857142857,0.8571428571428571,1.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.14285714285714285,1.0,0.5714285714285714,0.2857142857142857,1.0,0.7142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.7142857142857142,0.2857142857142857,0.5714285714285714,1.0,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.0,1.0,0.0,0.7142857142857142,1.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.7142857142857142,1.0,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.0,0.2857142857142857,0.7142857142857142,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857142,0.5714285714285714,1.0,0.7142857142857142,1.0,0.2857142857142857,0.7142857142857142,0.5714285714285714,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,1.0,0.42857142857142855,0.14285714285714285,1.0,0.2857142857142857,0.0,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.0,0.7142857142857142,0.5714285714285714,0.0,1.0,0.2857142857142857,0.8571428571428571,0.0,0.5714285714285714,0.7142857142857142,0.42857142857142855,0.2857142857142857,0.7142857142857142,1.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,1.0,0.8571428571428571,0.42857142857142855,0.8571428571428571,1.0,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.7142857142857142,1.0,0.14285714285714285,0.2857142857142857,0.7142857142857142,0.5714285714285714,0.7142857142857142,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,0.7142857142857142,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.8571428571428571,1.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.0,1.0,1.0,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.0,0.7142857142857142,0.7142857142857142,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.7142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,1.0,1.0,0.42857142857142855,0.42857142857142855,0.7142857142857142,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,0.42857142857142855,1.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.14285714285714285,1.0,1.0,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.0,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.7142857142857142,0.0,1.0,0.7142857142857142,1.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.7142857142857142,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.2857142857142857,0.0,0.7142857142857142,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.7142857142857142,1.0,0.7142857142857142,0.5714285714285714,0.2857142857142857,0.0,0.8571428571428571,0.0,0.42857142857142855,0.7142857142857142,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.7142857142857142,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857142,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,1.0,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.0,0.5714285714285714,0.7142857142857142,0.7142857142857142,1.0,0.2857142857142857,1.0,0.14285714285714285,0.14285714285714285,0.7142857142857142,1.0,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.0,0.8571428571428571,0.0,1.0,0.5714285714285714,0.14285714285714285,1.0,0.5714285714285714,0.14285714285714285,0.7142857142857142,0.7142857142857142,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.0,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.7142857142857142,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.2857142857142857,1.0,1.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.7142857142857142,0.0,0.8571428571428571,0.14285714285714285,1.0,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.2857142857142857,1.0,0.7142857142857142,0.2857142857142857,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.0,0.2857142857142857,0.8571428571428571,0.7142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857142,0.0,0.7142857142857142,1.0,0.7142857142857142,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,1.0,1.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,1.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,1.0,1.0,0.7142857142857142,0.7142857142857142,0.5714285714285714,1.0,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.2857142857142857,1.0,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,0.7142857142857142,0.0,0.42857142857142855,0.42857142857142855,1.0,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.0,0.7142857142857142,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.8571428571428571,0.7142857142857142,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.0,0.8571428571428571,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,1.0,0.0,0.14285714285714285,0.42857142857142855,0.7142857142857142,0.0,0.2857142857142857,0.8571428571428571,0.7142857142857142,0.2857142857142857,0.5714285714285714,0.0,0.7142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.14285714285714285,1.0,1.0,0.7142857142857142,0.2857142857142857,1.0
